|id                  |asig_new            |division_id         |depto_id            |asig_id                                                                                             |p15        |p15_just                                                                                            |
|980                 |484                 |4                   |25                  |SISMOLOGIA APLlCADA A LA EXPLORACION PETROLERA                                                      |1          |Porque es una buena introducción a la Sismología.                                                   |
|981                 |485                 |4                   |25                  |TEMAS SEL. DE ING GEOFISICA I                                                                       |3          |El alumno tiene que aprender notación inicial o de Einstein y aparte aprender Mecánica del Medio Con|
|982                 |485                 |4                   |25                  |TEMAS SEL. DE ING GEOFISICA I                                                                       |1          |Completo y actual                                                                                   |
|983                 |485                 |4                   |25                  |TEMAS SEL. DE ING GEOFISICA I                                                                       |2          |Necesita actualizacion del contenido alas nuevas necesidades del mercado laboral                    |
|984                 |485                 |4                   |25                  |TEMAS SEL. DE ING GEOFISICA I                                                                       |1          |Completo y actual                                                                                   |
|985                 |485                 |4                   |25                  |TEMAS SEL. DE ING GEOFISICA I                                                                       |2          |El programa del curso ha sido diseñadp por mi y estoy evaluando qué actividades son apropiadas y qué|
|986                 |485                 |4                   |25                  |TEMAS SEL. DE ING GEOFISICA I                                                                       |1          |Si yo lo propuse                                                                                    |
|987                 |486                 |4                   |25                  |TEMAS SEL. DE ING GEOFISICA II                                                                      |2          |Necesita actualizacion del contenido alas nuevas necesidades del mercado laboral                    |
|988                 |486                 |4                   |25                  |TEMAS SEL. DE ING GEOFISICA II                                                                      |1          |Debe existir una materia antecedente para que existan fundamentos previso a tomar esta asignatura. E|
|989                 |486                 |4                   |25                  |TEMAS SEL. DE ING GEOFISICA II                                                                      |1          |Debe existir una materia antecedente para que existan fundamentos previso a tomar esta asignatura. E|
|990                 |486                 |4                   |25                  |TEMAS SEL. DE ING GEOFISICA II                                                                      |1          |El tiempo para cubrir el temario de la asignatura para un semestre es adecuado.                     |
|991                 |486                 |4                   |25                  |TEMAS SEL. DE ING GEOFISICA II                                                                      |2          |El programa del curso lo he propuesto y sigo en desarrollo de actividades, por lo que pruebo ejercic|
|992                 |486                 |4                   |25                  |TEMAS SEL. DE ING GEOFISICA II                                                                      |1          |yo lo propuse                                                                                       |
|993                 |472                 |4                   |25                  |INTRODUCCION A LA GEOFISICA                                                                         |2          |necesitam actualizarse los planes de estudio                                                        |
|994                 |479                 |4                   |25                  |PROSPECCION GRAVIMETRICA Y MAGNETOMETRICA                                                           |1          |Debe existir una materia antecedente para que existan fundamentos previso a tomar esta asignatura. E|
|995                 |473                 |4                   |25                  |INTRODUCCION AL TRATAMIENTO DE SEÑALES                                                              |1          |Debe existir una materia antecedente para que existan fundamentos previso a tomar esta asignatura. E|
|996                 |473                 |4                   |25                  |INTRODUCCION AL TRATAMIENTO DE SEÑALES                                                              |1          |El tiempo para cubrir el temario de la asignatura para un semestre es adecuado.                     |
|997                 |480                 |4                   |25                  |PROSPECCION SISMICA                                                                                 |3          |El tiempo de la asignatura para un semestre es muy limitado debido a que se tienen que cubrir dos as|
|998                 |478                 |4                   |25                  |PROSPECCION ELECTRICA                                                                               |2          |Cubre los temas fundamentales.                                                                      |
|999                 |475                 |4                   |25                  |INVERSION DE DATOS GEOFISICOS                                                                       |1          |el alumno condensa materias previas para forjar nuevo conocimiento                                  |
|1000                |487                 |4                   |25                  |TEMAS SELECTOS DE EXPLORACION MINERA                                                                |1          |Los temas desarrollados son  enfocados en los problemas actuales de la industria e investigación    |
|1001                |477                 |4                   |25                  |PROCESAMIENTO DE DATOS SISMICOS PETROLEROS                                                          |1          |Contiene los elementos mínimos de la materia, con los temas contenidos los alumnos obtendrán un pano|
|1002                |488                 |4                   |25                  |TEMAS SELECTOS DE EXPLORACION PETROLERA                                                             |2          |Hay actualizaciones que podrían mejorar la asignatura.                                              |
|1003                |489                 |4                   |25                  |TEMAS SELECTOS DE GEOTECNIA                                                                         |1          |Los temas desarrollados son  enfocados en los problemas actuales de la industria e investigación    |
|1004                |490                 |4                   |25                  |PROYECTO TERMINAL                                                                                   |2          |Debe existir una materia antecedente para que existan fundamentos previso a tomar esta asignatura. E|
|1005                |469                 |4                   |25                  |ANALISIS ESPECTRAL DE SEÑALES                                                                       |2          |se deben actualizar los programas de estudio para  estar acrode a alos avances tecnicos y tecnologic|
|1006                |469                 |4                   |25                  |ANALISIS ESPECTRAL DE SEÑALES                                                                       |2          |Necesita actualizarse a las nuevas tendencias                                                       |
|1007                |470                 |4                   |25                  |FISICA DE LAS ONDAS                                                                                 |1          |Si yo lo propuse                                                                                    |
|1008                |471                 |4                   |25                  |FUNDAMENTOS DE TEORIA ELECTROMAGNETICA                                                              |1          |La idea de esta asignatura es muy concreta y clara                                                  |
|1009                |479                 |4                   |25                  |PROSPECCION GRAVIMETRICA Y MAGNETOMETRICA                                                           |1          |Los objetivos del curso son claros y adecuados de acuerdo a las necesidades del plan curricular     |
|1010                |481                 |4                   |25                  |PROSPECCION SISMICA I                                                                               |1          |Porque se introduce la teoría básica del tratamiento de señales.                                    |
|1011                |481                 |4                   |25                  |PROSPECCION SISMICA I                                                                               |1          |Porque es una buena introducción a la Sismología.                                                   |
|1012                |474                 |4                   |25                  |INTRODUCCION AL TRATAMIENTO SEÑALES                                                                 |2          |Hay actualizaciones temáticas que considero necesarias.                                             |
|1013                |474                 |4                   |25                  |INTRODUCCION AL TRATAMIENTO SEÑALES                                                                 |1          |Cubre los temas fundamentales.                                                                      |
|1014                |478                 |4                   |25                  |PROSPECCION ELECTRICA                                                                               |2          |Hay que realizar adecuaciones                                                                       |
|1015                |482                 |4                   |25                  |PROSPECCION SISMICA II                                                                              |1          |Muy bueno                                                                                           |
|1016                |482                 |4                   |25                  |PROSPECCION SISMICA II                                                                              |1          |el alumno condensa materias previas para forjar nuevo conocimiento                                  |
|1017                |475                 |4                   |25                  |INVERSION DE DATOS GEOFISICOS                                                                       |1          |Los temas desarrollados son  enfocados en los problemas actuales de la industria e investigación    |
|1018                |493                 |4                   |26                  |GEOLOGIA ESTRUCTURAL                                                                                |2          |Hay actualizaciones que podrían mejorar la asignatura.                                              |
|1019                |493                 |4                   |26                  |GEOLOGIA ESTRUCTURAL                                                                                |2          |HABRIA QUE RECONSIDERAR LOS TOPICOS QUE SE IMPARTEN EN PROSPECCION SISMICA I Y PROSPECCION SISMICA I|
|1020                |491                 |4                   |26                  |GEOLOGIA APLICADA A LA INGENIERIA CIVIL                                                             |1          |Me parece un temario completo y actualizado.                                                        |
|1021                |491                 |4                   |26                  |GEOLOGIA APLICADA A LA INGENIERIA CIVIL                                                             |1          |Los temas desarrollados son  enfocados en los problemas actuales de la industria e investigación    |
|1022                |495                 |4                   |26                  |GEOLOGIA GENERAL  (2016)                                                                            |1          |Es un programa bien estructurado y actualizado.                                                     |
|1023                |495                 |4                   |26                  |GEOLOGIA GENERAL  (2016)                                                                            |1          |El programa no es problema, se requieren prácticas de campo y de laboratorio.                       |
|1024                |495                 |4                   |26                  |GEOLOGIA GENERAL  (2016)                                                                            |1          |Se les proporciona la información necesaria que está vigente en la industria                        |
|1025                |498                 |4                   |26                  |MECANICA DE ROCAS                                                                                   |1          |No le veo algun inconveniente al mismo.                                                             |
|1026                |498                 |4                   |26                  |MECANICA DE ROCAS                                                                                   |2          |Dentro del tema de meteorización y erosión se podrían incluir los procesos geológicos superficiales.|
|1027                |101                 |4                   |26                  |MECANICA DE SUELOS                                                                                  |2          |Hace falta replantear objetivos, el orden de los temas y también que la aplicación de los temas no s|
|1027                |499                 |4                   |26                  |MECANICA DE SUELOS                                                                                  |2          |Hace falta replantear objetivos, el orden de los temas y también que la aplicación de los temas no s|
|1028                |491                 |4                   |26                  |GEOLOGIA APLICADA A LA INGENIERIA CIVIL                                                             |1          |Se le presenta a los alumnos las generalidades y la importancia de la Geología en sus respectivas ca|
|1029                |491                 |4                   |26                  |GEOLOGIA APLICADA A LA INGENIERIA CIVIL                                                             |2          |EL PROGRAMA ES MUY EXTENSO, CONVIENE HACER UNA REVISIÓN DE ÉSTE.                                    |
|1030                |496                 |4                   |26                  |GEOMETRIA DESCRIPTIVA APLICADA                                                                      |2          |EL PROGRAMA ES MUY EXTENSO, CONVIENE HACER UNA REVISIÓN DE ÉSTE.                                    |
|1031                |496                 |4                   |26                  |GEOMETRIA DESCRIPTIVA APLICADA                                                                      |2          |Hay algunos temas que pueden omitirse debido a que se encuentran dentro del temario de otras asignat|
|1032                |496                 |4                   |26                  |GEOMETRIA DESCRIPTIVA APLICADA                                                                      |1          |Se les proporciona la información necesaria que está vigente en la industria                        |
|1033                |494                 |4                   |26                  |GEOLOGIA FISICA                                                                                     |1          |No veo algún inconveniente al mismo                                                                 |
|1034                |494                 |4                   |26                  |GEOLOGIA FISICA                                                                                     |3          |El programa de estudios de la asignatura tiene algunos conceptos equivocados, el tema dos “Proyeccio|
|1035                |494                 |4                   |26                  |GEOLOGIA FISICA                                                                                     |3          |El programa de estudios de la asignatura tiene algunos conceptos equivocados, el tema dos “Proyeccio|
|1036                |494                 |4                   |26                  |GEOLOGIA FISICA                                                                                     |2          |El programa de estudios de la asignatura tiene algunos conceptos equivocados, el tema dos “Proyeccio|
|1037                |503                 |4                   |26                  |TECNICAS GEOLOGICAS DE CAMPO                                                                        |2          |Es necesario realizar algunas adecuaciones en el programa                                           |
|1038                |503                 |4                   |26                  |TECNICAS GEOLOGICAS DE CAMPO                                                                        |1          |el programa trata los temas fundamentales de la geoquímica que podrán ser de utilidad a las y los in|
|1039                |493                 |4                   |26                  |GEOLOGIA ESTRUCTURAL                                                                                |1          |Los temas fundamentales para una obtener una base sólida en Ciencias de la Tierra se cubren cabalmen|
|1040                |493                 |4                   |26                  |GEOLOGIA ESTRUCTURAL                                                                                |1          |No veo inconveniente alguno al mismo                                                                |
|1041                |501                 |4                   |26                  |SISTEMAS DE INFORMACION GEOGRAFICA                                                                  |2          |Dejamos temas de usos de materiales incompletos porque es necesario trabajar presencialmente con el |
|1042                |501                 |4                   |26                  |SISTEMAS DE INFORMACION GEOGRAFICA                                                                  |1          |El programa de estudio es adecuado, sin embargo la falta de actividades presenciales dificulta el cu|
|1043                |498                 |4                   |26                  |MECANICA DE ROCAS                                                                                   |1          |Es un programa bien estructurado y actualizado.                                                     |
|1044                |498                 |4                   |26                  |MECANICA DE ROCAS                                                                                   |1          |Pero faltan prácticas de campo y de laboratorio                                                     |
|1045                |492                 |4                   |26                  |GEOLOGIA DE MEXICO                                                                                  |1          |Ya que cubre los conocimientos básicos que debe aprender el estudiante para poder trabajar con datos|
|1046                |492                 |4                   |26                  |GEOLOGIA DE MEXICO                                                                                  |1          |Lo sería aun más si todos los estudiantes contaran con las mismas herramientas.                     |
|1047                |497                 |4                   |26                  |GEOTECNIA DE EXCAVACION                                                                             |2          |EL PROGRAMA ES MUY EXTENSO, CONVIENE HACER UNA REVISIÓN DE ÉSTE.                                    |
|1047                |508                 |4                   |26                  |GEOTECNIA DE EXCAVACION                                                                             |2          |EL PROGRAMA ES MUY EXTENSO, CONVIENE HACER UNA REVISIÓN DE ÉSTE.                                    |
|1048                |79                  |4                   |26                  |SISTEMAS DE INFORMACION GEOGRAFICA I                                                                |2          |EL PROGRAMA ES MUY EXTENSO, CONVIENE HACER UNA REVISIÓN DE ÉSTE.                                    |
|1048                |502                 |4                   |26                  |SISTEMAS DE INFORMACION GEOGRAFICA I                                                                |2          |EL PROGRAMA ES MUY EXTENSO, CONVIENE HACER UNA REVISIÓN DE ÉSTE.                                    |
|1049                |79                  |4                   |26                  |SISTEMAS DE INFORMACION GEOGRAFICA I                                                                |2          |Se requieren realizar pequeñas adecuaciones en los temas                                            |
|1049                |502                 |4                   |26                  |SISTEMAS DE INFORMACION GEOGRAFICA I                                                                |2          |Se requieren realizar pequeñas adecuaciones en los temas                                            |
|1050                |500                 |4                   |26                  |MECANICA DE SUELOS PARA CIENCIAS DE LA TIERRA                                                       |1          |Contiene todos los aspectos esenciales para el aprendizaje adecuado                                 |
|1051                |504                 |4                   |26                  |TEMAS SELECTOS DE INGENIERIA GEOLOGICA II                                                           |2          |En la primera parte del curso debe incluirse una introducción que incluya algunos antecedentes en me|
|1052                |498                 |4                   |26                  |MECANICA DE ROCAS                                                                                   |1          |Ya que cubre los conocimientos básicos que debe aprender el estudiante para poder trabajar con datos|
|1053                |498                 |4                   |26                  |MECANICA DE ROCAS                                                                                   |1          |Lo sería aun más si todos los estudiantes contaran con las mismas herramientas.                     |
|1054                |498                 |4                   |26                  |MECANICA DE ROCAS                                                                                   |2          |Hay algunos temas que pueden omitirse debido a que se encuentran dentro del temario de otras asignat|
|1055                |516                 |4                   |27                  |EXPLORACION GEOQUIMICA MINERA                                                                       |2          |Sigo trabajando para mejorar el contenido del curso, por lo que agrego y pruebo actividades para ver|
|1056                |505                 |4                   |27                  |GEOESTADISTICA                                                                                      |2          |EL PROGRAMA ES MUY EXTENSO, CONVIENE HACER UNA REVISIÓN DE ÉSTE.                                    |
|1057                |505                 |4                   |27                  |GEOESTADISTICA                                                                                      |1          |EL PROGRAMA ES MUY EXTENSO, CONVIENE HACER UNA REVISIÓN DE ÉSTE.                                    |
|1058                |505                 |4                   |27                  |GEOESTADISTICA                                                                                      |1          |Me parece actualizado y de con los temas necesarios                                                 |
|1059                |507                 |4                   |27                  |GEOQUIMICA                                                                                          |4          |Esta asignatura debe ser del plan de geologia y optativa a modulo en el area de geofisica           |
|1060                |509                 |4                   |27                  |MINERALOGIA                                                                                         |1          |El temario contiene las bases e incluye las diferentes etapas para el desarrollo de un modelo geoest|
|1061                |509                 |4                   |27                  |MINERALOGIA                                                                                         |1          |El temario contiene las bases e incluye las diferentes etapas para el desarrollo de un modelo geoest|
|1062                |509                 |4                   |27                  |MINERALOGIA                                                                                         |2          |Para los temas de modelado, la asignatura si requiere de un conocimiento de lenguajes de programació|
|1063                |509                 |4                   |27                  |MINERALOGIA                                                                                         |2          |Actualizarlo de acuerdo con las metodologías y tecnologías que se utilizan actualmente: sensores rem|
|1064                |517                 |4                   |27                  |PROSPECCION MINERA                                                                                  |1          |Se contemplan las bases teóricas y prácticas con las que un futuro Ingeniero debe de contar         |
|1065                |511                 |4                   |27                  |PETROLOGIA                                                                                          |1          |Se contemplan las bases teóricas y prácticas con las que un futuro Ingeniero debe de contar         |
|1066                |511                 |4                   |27                  |PETROLOGIA                                                                                          |1          |Considero que permite al estudiante conocer el mundo de los minerales, su formación, estructura inte|
|1067                |511                 |4                   |27                  |PETROLOGIA                                                                                          |1          |el programa es adecuado pues contiene los temas fundamentales para introducirse al conocimiento de l|
|1068                |511                 |4                   |27                  |PETROLOGIA                                                                                          |2          |Un tema requiere de uso de software pero no hay licencia para uso no para todos los alumnos.        |
|1069                |515                 |4                   |27                  |PROSPECCION Y EXPLORACION MINERA                                                                    |2          |Sólo considero que los temas podrían estar mejor organizados                                        |
|1070                |507                 |4                   |27                  |GEOQUIMICA                                                                                          |1          |Es adecuado y cubre todos los temas que debe conocer el alumno para el entendimiento de las rocas y |
|1071                |507                 |4                   |27                  |GEOQUIMICA                                                                                          |2          |Esta bien                                                                                           |
|1072                |510                 |4                   |27                  |MINERALOGIA OPTICA                                                                                  |1          |Es adecuado y cubre todos los temas que debe conocer el alumno para el entendimiento de las rocas y |
|1073                |505                 |4                   |27                  |GEOESTADISTICA                                                                                      |2          |Un tema requiere de uso de software pero no hay licencia para uso no para todos los alumnos.        |
|1074                |505                 |4                   |27                  |GEOESTADISTICA                                                                                      |1          |el programa trata los temas fundamentales de la geoquímica que podrán ser de utilidad a las y los in|
|1075                |505                 |4                   |27                  |GEOESTADISTICA                                                                                      |2          |Actualizarlo de acuerdo con las metodologías y tecnologías que se utilizan actualmente: sensores rem|
|1076                |518                 |4                   |27                  |MINERALOGIA OPTICA Y TECNICA                                                                        |1          |Considero que le permite al estudiante comprender el  fenómeno óptico y desarrollar habilidad en el |
|1077                |513                 |4                   |27                  |PETROLOGIA METAMORFICA                                                                              |1          |El temario contiene las bases e incluye las diferentes etapas para el desarrollo de un modelo geoest|
|1078                |513                 |4                   |27                  |PETROLOGIA METAMORFICA                                                                              |1          |El temario contiene las bases e incluye las diferentes etapas para el desarrollo de un modelo geoest|
|1079                |512                 |4                   |27                  |PETROLOGIA IGNEA                                                                                    |2          |Tal como en Ciencias Básicas la asignatura de Análisis Numérico requiere como requisito Fundamentos |
|1080                |514                 |4                   |27                  |PETROLOGIA SEDIMENTARIA                                                                             |1          |Considero que le permite al estudiante comprender el  fenómeno óptico y desarrollar habilidad en el |
|1081                |514                 |4                   |27                  |PETROLOGIA SEDIMENTARIA                                                                             |2          |Creo que es bastante extenso en información, aun no sabría que podría quitarse o simplificar.       |
|1082                |514                 |4                   |27                  |PETROLOGIA SEDIMENTARIA                                                                             |2          |Creo que se deben integrar dos temas sobre las propiedades físicas y mecánicas de las rocas metamórf|
|1083                |514                 |4                   |27                  |PETROLOGIA SEDIMENTARIA                                                                             |1          |Los temas fundamentales para obtener una base solida en Petrología Ígnea se cubren en el Programa de|
|1084                |519                 |4                   |27                  |YACIMIENTOS MINERALES                                                                               |3          |cbxcfb                                                                                              |
|1085                |506                 |4                   |27                  |GEOLOGIA APLICADA A LA MINERIA                                                                      |2          |Creo que se deben integrar dos temas sobre las rocas sedimentarias que son importantes: Fosforita y |
|1086                |506                 |4                   |27                  |GEOLOGIA APLICADA A LA MINERIA                                                                      |3          |cbxcfb                                                                                              |
|1087                |520                 |4                   |27                  |GEOQUIMICA APLlCADA                                                                                 |2          |Creo que se deben integrar dos temas sobre las rocas sedimentarias que son importantes: Fosforita y |
|1088                |497                 |4                   |27                  |GEOTECNIA DE EXCAVACION                                                                             |1          |Se hace un repaso de metalogenia y mineralogía para aplicarlos en la resolución de problemas de expl|
|1088                |508                 |4                   |27                  |GEOTECNIA DE EXCAVACION                                                                             |1          |Se hace un repaso de metalogenia y mineralogía para aplicarlos en la resolución de problemas de expl|
|1089                |521                 |4                   |28                  |ESTRATIGRAFIA                                                                                       |2          |Creo que falta actualizarse                                                                         |
|1090                |521                 |4                   |28                  |ESTRATIGRAFIA                                                                                       |2          |Se requieren antecedentes de tecnicas analiticas y geoquimica de isotopos estables asi como de aspet|
|1091                |521                 |4                   |28                  |ESTRATIGRAFIA                                                                                       |4          |Esta asignatura, como en otras instituciones nacionales y extranjeras, no debio desaparecer en actua|
|1092                |524                 |4                   |28                  |GEOLOGIA DEL PETROLEO                                                                               |2          |En la primera parte del curso debe incluirse una introducción que incluya algunos antecedentes en me|
|1093                |524                 |4                   |28                  |GEOLOGIA DEL PETROLEO                                                                               |1          |De acuerdo                                                                                          |
|1094                |527                 |4                   |28                  |SEDIMENTOLOGIA                                                                                      |1          |Está correcto.                                                                                      |
|1095                |527                 |4                   |28                  |SEDIMENTOLOGIA                                                                                      |2          |El curso a distancia lo hace ver ambicioso, el último tema se estudia pero ya no hay tiempo para eje|
|1096                |527                 |4                   |28                  |SEDIMENTOLOGIA                                                                                      |1          |Es un programa bien estructurado y actualizado.                                                     |
|1097                |522                 |4                   |28                  |GEOLOGIA DE PETROLEO                                                                                |3          |cbxcfb                                                                                              |
|1098                |522                 |4                   |28                  |GEOLOGIA DE PETROLEO                                                                                |1          |*                                                                                                   |
|1099                |529                 |4                   |28                  |GEOLOGIA EXPLOTACION  DE PETROLEO,  AGUA Y  VAPOR                                                   |2          |Existen algunos temas incluídos en el temario que ya no están actualizados, además de que el temario|
|1100                |526                 |4                   |28                  |PALEONTOLOGIA GENERAL                                                                               |2          |Existen algunos temas incluídos en el temario que ya no están actualizados, además de que el temario|
|1101                |523                 |4                   |28                  |GEOLOGIA DE YACIMIENTOS DE FLUIDOS                                                                  |1          |Es un programa bien estructurado y actualizado.                                                     |
|1102                |523                 |4                   |28                  |GEOLOGIA DE YACIMIENTOS DE FLUIDOS                                                                  |3          |thsrtu                                                                                              |
|1103                |523                 |4                   |28                  |GEOLOGIA DE YACIMIENTOS DE FLUIDOS                                                                  |2          |Es necesario motivar a los alumnos al desarrollo de habilidades blandas                             |
|1104                |525                 |4                   |28                  |GEOLOGIA Y GEOQUIMICA DEL PETROLEO                                                                  |1          |Por mi experiencia a lo largo de varios años impartiendo la materia, el programa de estudio de la as|
|1105                |525                 |4                   |28                  |GEOLOGIA Y GEOQUIMICA DEL PETROLEO                                                                  |1          |MUY ACORDE CON LAS NECESIDADES DE LA UNIDAD DE APRENDIZAJE                                          |
|1106                |527                 |4                   |28                  |SEDIMENTOLOGIA                                                                                      |1          |CUMPLE PERFECTAMENTE LAS NECESIDADES DE LOS ALUMNOS                                                 |
|1107                |527                 |4                   |28                  |SEDIMENTOLOGIA                                                                                      |1          |PROQUE CUBRE LOS OBJETICOS DE LA ASIGNATURA                                                         |
|1108                |527                 |4                   |28                  |SEDIMENTOLOGIA                                                                                      |3          |idti                                                                                                |
|1109                |528                 |4                   |28                  |TECTONICA                                                                                           |2          |Es necesario motivar a los alumnos al desarrollo de habilidades blandas                             |
|1110                |528                 |4                   |28                  |TECTONICA                                                                                           |1          |*                                                                                                   |
|1111                |521                 |4                   |28                  |ESTRATIGRAFIA                                                                                       |2          |Existen algunos temas incluídos en el temario que ya no están actualizados, además de que el temario|
|1112                |521                 |4                   |28                  |ESTRATIGRAFIA                                                                                       |2          |Existen algunos temas incluídos en el temario que ya no están actualizados, además de que el temario|
|1113                |521                 |4                   |28                  |ESTRATIGRAFIA                                                                                       |2          |El conocimiento en la Tectónica está en constante cambio y actualización, así que es necesario estar|
|1114                |528                 |4                   |28                  |TECTONICA                                                                                           |2          |El conocimiento en la Tectónica está en constante cambio y actualización, así que es necesario estar|
|1115                |528                 |4                   |28                  |TECTONICA                                                                                           |1          |De acuerdo                                                                                          |
|1116                |49                  |1                   |3                   |ALGEBRA LINEAL                                                                                      |1          |Está correcto                                                                                       |
|1117                |53                  |1                   |3                   |CALCULO VECTORIAL                                                                                   |2          |El curso a distancia lo hace ver ambicioso, el último tema se estudia pero ya no hay tiempo para eje|
|1118                |53                  |1                   |3                   |CALCULO VECTORIAL                                                                                   |2          |l conocimiento en la Tectónica está en constante cambio y actualización, así que es necesario estar |
|1119                |53                  |1                   |3                   |CALCULO VECTORIAL                                                                                   |2          |El conocimiento en la Tectónica está en constante cambio y actualización, así que es necesario estar|
|1120                |48                  |1                   |3                   |ALGEBRA (2016)                                                                                      |1          |Los contenidos tienen relación con muchas de sus asignaturas consecuentes                           |
|1121                |48                  |1                   |3                   |ALGEBRA (2016)                                                                                      |1          |tiempo adecuado y proporciona conocimientos necesarios para cursos posteriores                      |
|1122                |48                  |1                   |3                   |ALGEBRA (2016)                                                                                      |2          |Muy extenso.                                                                                        |
|1123                |48                  |1                   |3                   |ALGEBRA (2016)                                                                                      |2          |Justamente este grupo es del plan de estudios anterior. El nuevo plan de estudios está demasiado ext|
|1124                |48                  |1                   |3                   |ALGEBRA (2016)                                                                                      |1          |Me parece congruente con los objetivos                                                              |
